,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ALLE,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY
AIV,0.896507086341,0.85042782291,0.848910988867,0.875429765023,0.850725055543,0.891803595061,0.899714684698,0.857702906665,-0.119663786087,0.911135655625,0.83221230861,0.843722898129,0.613580342484,0.881392985159,0.315443831627,0.876712669144,0.784572730164,0.821927287773,0.912109154572,0.796797030549,0.914446560293,0.819310339183,0.908434108203,0.848848675998,0.846506046803,0.895545470535,0.848613085916,0.912303876871,0.727105768581,0.922699633628,0.823723555858,-0.407513259734,0.850114079885,0.940044688389,0.840047803269,0.868153453184,0.827747011805,0.862209624819,0.879308460126,0.572254927408,0.689717080323,0.898438786761,0.872705651415,0.205454928075,1.0,0.831934776668,0.332294649928,0.791807882171,-0.30618069886,0.86255413295,0.906541661765,0.845416866458,0.840379865597,0.887184483781,0.827086558128,0.866822802358,0.904431420325,0.786152075163,0.549130878616,0.876382833508,-0.0751536850996,0.592474046839,0.874250832659,0.793485722077,0.866262215539,0.884276431724,0.604641931627
AAPL,0.933586173106,0.960888467066,0.891054338104,0.956956696798,0.875577049151,0.886380054904,0.850898584609,0.95725476709,-0.235753659956,0.889428949735,0.869455913778,0.84943925568,0.631905608412,0.944294002338,0.344914906037,0.904597809952,0.886332439479,0.898239938263,0.948313066837,0.961676072604,0.581257609264,0.942344157874,0.736076937762,0.900454493348,0.900640376903,0.954058648513,0.906295697087,0.736096070566,0.372257801299,0.92873498158,0.828808812265,-0.755503111782,0.947902550415,0.888589775975,0.881571720912,0.954122726528,0.96186363256,0.866272393475,0.964327176164,0.765522428915,0.69325100602,0.85718816477,0.942269006813,0.364147835669,0.831934776668,1.0,0.180390675606,0.831866434937,-0.661839774926,0.936698609644,0.744366399798,0.877100402929,0.786512294155,0.93631226113,0.941717758841,0.969083858678,0.944116125967,0.482657937712,0.395120113544,0.970296023734,-0.507344717965,0.377226942638,0.919406364109,0.883944364254,0.740073258555,0.921350109662,0.769415141456
AMAT,0.254625712211,0.170939123674,0.716511755509,0.571261624308,0.231816431746,0.683238944812,0.413129568337,0.583932598929,0.524593585352,0.249355248655,0.14093506881,0.128395056809,0.727723356008,0.196420021442,0.594714445242,0.365926657622,0.0619515115462,0.372282107247,0.262189524678,0.234900620853,0.50618782856,0.526340918244,0.28028153742,0.736890486274,0.735433535182,0.244445922035,0.309316191215,0.24153239586,0.68343520716,0.27083467881,0.299376890388,0.238713233267,0.323245201216,0.847961220518,0.76659807123,0.226254450702,0.1196078262,0.421066009576,0.242713807583,-0.0847845557529,0.734496669266,0.642611812226,0.307755643437,-0.367959288819,0.332294649928,0.180390675606,1.0,0.0631957989546,0.22869093943,0.209973311481,0.811375868911,0.354787935802,0.133883850337,0.385027225049,0.110955365783,0.207798293788,0.100403904544,0.545176643809,-0.000911264160682,0.164710621835,0.00513288846698,0.635722845216,0.173606839704,0.16572140701,0.185219497594,0.208901883831,-0.138578039585
ADM,0.855899139551,0.874859255901,0.768558374382,0.821049974746,0.817620226576,0.780100973806,0.819337367408,0.832655125906,-0.26034823697,0.880874589922,0.908227566248,0.904786510564,0.490680013279,0.918749368408,0.281289296807,0.745134707596,0.848114524697,0.722923127569,0.864503532496,0.788723294475,-0.0380523952083,0.847705026927,0.803106368378,0.821597083767,0.822730628295,0.827832937766,0.738807832628,0.792108273503,0.635458822376,0.850602259397,0.811900983031,-0.667339852283,0.840682923862,0.793047683331,0.898420129119,0.833081645841,0.884449900688,0.716970839928,0.888819537894,0.828029291498,0.451305280438,0.864607807834,0.858063434079,0.596414458767,0.791807882171,0.831866434937,0.0631957989546,1.0,-0.431769095101,0.80677748851,0.840545360871,0.76775247146,0.905160620346,0.781391239309,0.828256324809,0.810744110078,0.890757787439,0.479905958681,0.722824458867,0.877974657765,-0.157562311357,0.44890006959,0.896127952054,0.845107064843,0.78847743916,0.897434303441,0.66598696829
ARNC,-0.534289871741,-0.595151308867,0.320570270247,-0.601776978438,-0.539572387131,-0.474323926892,-0.398017150215,-0.563738605959,0.386723436574,-0.449620785813,-0.420543802218,-0.44496068111,-0.236606573485,-0.526160377198,-0.101950548036,-0.522728445117,-0.627343920588,-0.499128473034,-0.568365180579,-0.626363216718,-0.503268516726,-0.542009159332,-0.190741223546,-0.469984957752,-0.472190897809,-0.605212149549,-0.614406758928,-0.233085621389,0.238673249424,-0.497637320736,-0.366348691335,0.857911334585,-0.597332333714,-0.234859545678,-0.266429534832,-0.576759548171,-0.634781128706,-0.470768289633,-0.597683167344,-0.528083393835,-0.288814523249,-0.340095541524,-0.55795899683,-0.30512430616,-0.30618069886,-0.661839774926,0.22869093943,-0.431769095101,1.0,-0.590492846983,-0.153065532654,-0.47630487081,-0.331024459067,-0.536589393276,-0.60907925543,-0.658100697031,-0.581326404571,0.0299773456595,0.0919258526479,-0.620238349652,0.766184189786,0.213369832388,-0.564735627124,-0.561467387786,-0.265535315359,-0.549272961355,-0.571395184074
AJG,0.956515624957,0.951337214287,0.804342936726,0.955854514965,0.86036338191,0.899263540546,0.861333865106,0.941844361633,-0.266560135556,0.892246630049,0.895374346621,0.867347292512,0.585881667417,0.923593717598,0.231288677563,0.90792388263,0.867831442964,0.896545836712,0.948840804016,0.939380689868,0.536187723233,0.954594408095,0.819472478975,0.917114208576,0.919038315829,0.940477466021,0.902458715007,0.804876413327,0.472985409852,0.938839467852,0.878634145253,-0.646695412797,0.901468907317,0.9178143148,0.931501888864,0.942677685427,0.952796415801,0.901708125733,0.94971416416,0.731913253207,0.711271935076,0.845785563125,0.946377881139,0.26881449157,0.86255413295,0.936698609644,0.209973311481,0.80677748851,-0.590492846983,1.0,0.792063915635,0.864190550584,0.779046780658,0.94875447999,0.943632878633,0.953840465062,0.902101103826,0.593866305058,0.374355731466,0.954489501746,-0.390255634365,0.41703520578,0.901008965768,0.883184310058,0.833473338367,0.910310937636,0.795296246884
AIZ,0.863222321614,0.811650131298,0.816074100712,0.839760471089,0.888702180409,0.896231596384,0.93998095367,0.829400884682,0.238369631165,0.925030363221,0.784430595707,0.899201220448,0.863278121286,0.890301533479,0.797662698516,0.852434514692,0.699080586797,0.806319691693,0.873436077141,0.731174028617,0.820538752641,0.782763945517,0.874276886443,0.896373925978,0.894126634571,0.857054255416,0.830201000589,0.900988363291,0.661101311693,0.89984302899,0.745447091091,-0.248608814689,0.836940204967,0.904865065213,0.824049436575,0.810398927666,0.785208208996,0.832952728214,0.863237675677,0.430060817497,0.810292772638,0.874268409422,0.877870608262,-0.0979471016865,0.906541661765,0.744366399798,0.811375868911,0.840545360871,-0.153065532654,0.792063915635,1.0,0.851429685345,0.885521328446,0.860613483279,0.699937164844,0.812000821459,0.827785692066,0.820716834258,0.453280518581,0.825467608902,-0.0741084076455,0.845041213145,0.8952132906,0.810551000839,0.803960149574,0.903808869938,0.358551008055
T,0.846728913287,0.883308495348,0.623242245432,0.937685418438,0.845239185228,0.883753340323,0.85957837713,0.877799101603,0.0574397455601,0.830433200267,0.806741043315,0.821469542589,0.733347761069,0.869412454894,0.419272451819,0.829690426756,0.8607944865,0.804230008316,0.927681843191,0.85034617383,0.781600834614,0.865730631963,0.720474032585,0.925179727328,0.927573066484,0.895376206821,0.87212705632,0.735759340555,0.420016110748,0.929042657806,0.787397440478,-0.565773730958,0.942037354543,0.957494347566,0.837227689606,0.835443384558,0.868137543904,0.804526717738,0.90090935786,0.676641263917,0.738508810057,0.820157424593,0.912816258675,0.302807443095,0.845416866458,0.877100402929,0.354787935802,0.76775247146,-0.47630487081,0.864190550584,0.851429685345,1.0,0.73544558328,0.911473254548,0.792972429435,0.873740679819,0.872862938508,0.553325519642,0.432206356939,0.861565844377,-0.422259528166,0.590874335337,0.853692881131,0.913212058687,0.67817734576,0.870874454727,0.567862602243
ADSK,0.847606805762,0.816160112264,0.801983528595,0.802612718214,0.823168791117,0.789716617343,0.851924022112,0.79912600235,-0.231021618565,0.898471449727,0.864698914259,0.9045961978,0.519986457237,0.886950560769,0.277924873704,0.738642006321,0.825644692904,0.677329123711,0.849695841827,0.72205136804,0.586638245352,0.781414209997,0.859773865917,0.805587562371,0.805140487086,0.816072581658,0.751439109873,0.877107095601,0.713612790379,0.84388695563,0.802988065203,-0.550605143664,0.811535297934,0.879751977525,0.838208865959,0.780824649351,0.833585419962,0.716161113628,0.853844881103,0.734734604104,0.486096076564,0.881398442088,0.818412563837,0.553887717147,0.840379865597,0.786512294155,0.133883850337,0.905160620346,-0.331024459067,0.779046780658,0.885521328446,0.73544558328,1.0,0.761864865081,0.789035015715,0.784074720982,0.888473574452,0.589174348228,0.755959440707,0.858164267379,-0.00898175929854,0.461678500119,0.88619554386,0.787238808064,0.842416901707,0.881147070682,0.612520763377
ADP,0.956686780442,0.942571473893,0.904652386115,0.976772242113,0.904453521967,0.961196135703,0.931525873781,0.972712737286,-0.0917832321018,0.920238026857,0.839138183834,0.833505200316,0.707454707981,0.930028790911,0.37086325007,0.97037816938,0.811833876565,0.951581002416,0.962323105778,0.934606306721,0.849996647671,0.939910926883,0.818855963157,0.960658674544,0.959853908641,0.968434621327,0.943414213877,0.807917597561,0.531602233931,0.962324896696,0.834380985429,-0.58318928281,0.93748768138,0.969146755119,0.929584250376,0.958603900499,0.914352076435,0.951665048081,0.957465591865,0.630977766157,0.816722265035,0.910321742505,0.974883496495,0.1610237837,0.887184483781,0.93631226113,0.385027225049,0.781391239309,-0.536589393276,0.94875447999,0.860613483279,0.911473254548,0.761864865081,1.0,0.890950650142,0.964581833784,0.8913639204,0.676692591615,0.344808762063,0.941916266724,-0.409519325021,0.576222529109,0.917615306231,0.882148430203,0.782180920727,0.931853524301,0.644878400844
AN,0.920723952821,0.934298158241,0.502531849825,0.913565296619,0.795287730731,0.825487301652,0.796786569444,0.928414332754,-0.309599646288,0.868134168837,0.922593985613,0.829579691136,0.564595821404,0.9044700797,0.275107557553,0.868898875631,0.85185608072,0.87976756321,0.904948848126,0.947291162307,-0.068300362222,0.962079426935,0.776778763715,0.842003732693,0.843782247705,0.897965785301,0.839783140149,0.750988528048,0.476946508915,0.888034894737,0.898110070227,-0.691227767979,0.882982895436,0.80252986153,0.916541360267,0.943668147675,0.961890384642,0.851327229641,0.918472334927,0.792015662621,0.650413869771,0.850782478118,0.891809383233,0.345638277467,0.827086558128,0.941717758841,0.110955365783,0.828256324809,-0.60907925543,0.943632878633,0.699937164844,0.792972429435,0.789035015715,0.890950650142,1.0,0.932047475008,0.921381813639,0.495344590235,0.439541112413,0.943858952423,-0.387505970008,0.307142621527,0.870578902908,0.816880350327,0.796097794761,0.871621471651,0.876663868731
AZO,0.967382302468,0.954744930205,0.857607391864,0.986680521512,0.931510281823,0.956134293085,0.898072562285,0.980497439733,-0.279997311781,0.929320405802,0.841666634407,0.857319431857,0.613025349372,0.950875198117,0.305015529958,0.956481364896,0.86939929001,0.925813744739,0.971325669138,0.942514590898,0.929691472317,0.932606516181,0.781833138867,0.952980940292,0.951579279311,0.987843169032,0.962099429165,0.802164186038,0.435276311882,0.955759889785,0.80483652338,-0.717306871467,0.934282517567,0.970372309431,0.878892808077,0.966336196608,0.951438337906,0.910332549361,0.971703501763,0.676767872591,0.714012975674,0.883555875539,0.963956957528,0.269665112498,0.866822802358,0.969083858678,0.207798293788,0.810744110078,-0.658100697031,0.953840465062,0.812000821459,0.873740679819,0.784074720982,0.964581833784,0.932047475008,1.0,0.939192813539,0.602306198688,0.345615197211,0.98068162988,-0.458830736634,0.40400191305,0.952240521863,0.885671550339,0.770297268867,0.953925247552,0.715398839522
AVB,0.924206423549,0.930441940808,0.833479343128,0.948343181056,0.891133488424,0.888867959931,0.867391983915,0.926455561403,-0.259719669044,0.920595192291,0.891137136537,0.902942971476,0.582751831392,0.94863113926,0.308151903581,0.861361325768,0.923733803087,0.817142784731,0.959924144583,0.884371346358,0.871250848292,0.895672466146,0.803688099742,0.9120116127,0.911970059821,0.944209123716,0.883060868918,0.830385608379,0.529878190001,0.941362642282,0.83454144099,-0.715802387675,0.934973517644,0.926241025925,0.868341653957,0.912092608964,0.944816540076,0.81624960973,0.948913942074,0.775482094782,0.600084725399,0.891976807796,0.914703974042,0.471014627353,0.904431420325,0.944116125967,0.100403904544,0.890757787439,-0.581326404571,0.902101103826,0.827785692066,0.872862938508,0.888473574452,0.8913639204,0.921381813639,0.939192813539,1.0,0.539058871666,0.563772217207,0.960005146859,-0.3287615237,0.379479080425,0.946775280734,0.884362955622,0.797982260366,0.942104876074,0.751007488087
AVY,0.693136064803,0.540074697599,0.791427507888,0.622049816153,0.665805341147,0.761551921661,0.771957004471,0.613451431203,-0.0402466728312,0.727032179122,0.516950854068,0.588155644079,0.50708878334,0.604558324161,0.299969526512,0.729976355867,0.397266355845,0.656366425778,0.633347985062,0.481473239384,0.91465393759,0.544394130884,0.808377174848,0.717609390309,0.710883939822,0.649352538442,0.672826353451,0.795855097531,0.779098003848,0.66266752016,0.558596319875,0.00626893330531,0.532378391875,0.922480825499,0.714519275721,0.614122195043,0.483812873065,0.737644796153,0.598194017435,0.106343368057,0.636830511968,0.727772360529,0.63473431497,-0.198087681977,0.786152075163,0.482657937712,0.545176643809,0.479905958681,0.0299773456595,0.593866305058,0.820716834258,0.553325519642,0.589174348228,0.676692591615,0.495344590235,0.602306198688,0.539058871666,1.0,0.307835006934,0.589996634984,0.24168323534,0.665724768652,0.632728073053,0.467020528291,0.72809326508,0.647303998482,0.193606628508
BHI,0.438970705448,0.445583502987,0.292129770137,0.338795605308,0.426643559087,0.295582841675,0.488333143533,0.317346096404,-0.0517674473016,0.54327803741,0.648225240238,0.643252047756,0.286569413664,0.557194017218,0.143958455015,0.296885107987,0.545742866655,0.26983347652,0.460530199715,0.338186240586,-0.399213534838,0.393604397355,0.581177754144,0.147454123422,0.150188908114,0.383212232989,0.29224853212,0.577838351369,0.444936900563,0.468926881481,0.563289977345,-0.243096173781,0.448243766146,0.244331475043,0.232138050068,0.397589658961,0.49162580627,0.268876050047,0.480601809262,0.646324769605,0.138706523624,0.506133254978,0.445194658235,0.67730203659,0.549130878616,0.395120113544,-0.000911264160682,0.722824458867,0.0919258526479,0.374355731466,0.453280518581,0.432206356939,0.755959440707,0.344808762063,0.439541112413,0.345615197211,0.563772217207,0.307835006934,1.0,0.457616116541,0.286395335877,0.401880737794,0.508784214244,0.484610019484,0.558138881039,0.50711414783,0.365910017543
BLL,0.979383912588,0.96633834399,0.919117682593,0.98276728344,0.928184897721,0.945469931022,0.904740581333,0.977556924721,-0.318640750391,0.94570801277,0.889847533073,0.905147438723,0.58676301334,0.977042660613,0.2865322361,0.924281737802,0.903552396044,0.895968237441,0.974387273622,0.93328156008,0.860819495259,0.946819658975,0.823242090091,0.951205116628,0.950455839506,0.977390364475,0.933122487196,0.830894347733,0.47141409518,0.958066254008,0.840576237322,-0.735982415542,0.93704222226,0.959929329197,0.920243261874,0.960619569786,0.968190118379,0.888139026882,0.983988132533,0.749553211324,0.661504045618,0.907860322637,0.961887362374,0.382623182145,0.876382833508,0.970296023734,0.164710621835,0.877974657765,-0.620238349652,0.954489501746,0.825467608902,0.861565844377,0.858164267379,0.941916266724,0.943858952423,0.98068162988,0.960005146859,0.589996634984,0.457616116541,1.0,-0.384768449897,0.399184151831,0.969660293886,0.900514600896,0.813276244153,0.970965326421,0.74549574137
BAC,-0.298240055786,-0.396336639113,0.624100660061,-0.500455881035,-0.315321113933,-0.360604229666,-0.17499956546,-0.473670425622,0.0351481400211,-0.161934460046,-0.185814171297,-0.183157503677,-0.350843982755,-0.315948719989,-0.207047725074,-0.343205206158,-0.438327571137,-0.382767056876,-0.373678512317,-0.498732504772,0.056207173969,-0.434494233652,0.13440568264,-0.400913934101,-0.405390023548,-0.398224307819,-0.430208340821,0.105302456449,0.466902354837,-0.322752280858,-0.167036168767,0.683329916815,-0.464399891198,0.0947730959266,-0.206189907419,-0.385608843027,-0.428663824864,-0.281437785887,-0.394881717808,-0.400017143547,-0.342269492897,-0.180399164161,-0.395738855026,-0.172428422571,-0.0751536850996,-0.507344717965,0.00513288846698,-0.157562311357,0.766184189786,-0.390255634365,-0.0741084076455,-0.422259528166,-0.00898175929854,-0.409519325021,-0.387505970008,-0.458830736634,-0.3287615237,0.24168323534,0.286395335877,-0.384768449897,1.0,0.154831733821,-0.297000839744,-0.434306153131,0.109665931303,-0.302213636504,-0.361007209334
BK,0.480569424938,0.467333554464,0.91272283174,0.593993263344,0.502968169343,0.702688485419,0.67192083673,0.617529791495,0.467464523531,0.556157915092,0.465767996698,0.476721106251,0.557866959112,0.494714300631,0.337314190026,0.556252724321,0.272683506628,0.55675239495,0.486774295535,0.407144216643,0.711360280377,0.580303535556,0.623951952565,0.660570549006,0.656117831017,0.468029305243,0.453742525917,0.551564614966,0.705373152773,0.552314140486,0.488426872862,0.111817850511,0.492812954981,0.766670890605,0.679183063668,0.481174414348,0.372474693131,0.575628512831,0.484590202039,0.183000710401,0.621322124571,0.757362096463,0.555245837938,-0.0946667281537,0.592474046839,0.377226942638,0.635722845216,0.44890006959,0.213369832388,0.41703520578,0.845041213145,0.590874335337,0.461678500119,0.576222529109,0.307142621527,0.40400191305,0.379479080425,0.665724768652,0.401880737794,0.399184151831,0.154831733821,1.0,0.46128740545,0.477651772157,0.51973951185,0.501722552694,0.0113494826766
BCR,0.961772723118,0.938018446836,0.880196317379,0.962555834466,0.967597145976,0.965086239073,0.936089902682,0.951687686529,-0.290598534291,0.966785528431,0.849535329443,0.9226072628,0.567321736991,0.973849623561,0.286124034162,0.908006718685,0.879026565747,0.856253256747,0.967293110947,0.866334029353,0.913534252561,0.888882975552,0.83974997141,0.959304380216,0.95613983502,0.971238686631,0.933369231903,0.870984264025,0.503174904616,0.954866675106,0.779852611552,-0.708755502763,0.919041854019,0.967345288986,0.862312045144,0.920661150355,0.926073174071,0.865958613238,0.968501892934,0.692021507532,0.616363290318,0.919913276928,0.956787798959,0.409236105484,0.874250832659,0.919406364109,0.173606839704,0.896127952054,-0.564735627124,0.901008965768,0.8952132906,0.853692881131,0.88619554386,0.917615306231,0.870578902908,0.952240521863,0.946775280734,0.632728073053,0.508784214244,0.969660293886,-0.297000839744,0.46128740545,1.0,0.906529331622,0.808315302821,0.993024023504,0.628467680103
BAX,0.871136128256,0.925790737843,0.627457389941,0.917359364965,0.896329498955,0.8512511589,0.845741882982,0.857164452137,-0.184140426101,0.854083859899,0.839071238218,0.876618409172,0.572297742292,0.920768365011,0.246432493087,0.809734836625,0.898465191974,0.780266964235,0.927968827135,0.847523376662,0.687719121733,0.853289249534,0.720671678166,0.918017543446,0.920834106795,0.903126543577,0.859880769962,0.732795839203,0.289043343739,0.930694024362,0.746098991611,-0.73111637262,0.905571689279,0.918640917028,0.820376117962,0.854647452026,0.909142094095,0.776445566979,0.930586615804,0.775673519338,0.578600309061,0.778451373604,0.933978191025,0.468813550723,0.793485722077,0.883944364254,0.16572140701,0.845107064843,-0.561467387786,0.883184310058,0.810551000839,0.913212058687,0.787238808064,0.882148430203,0.816880350327,0.885671550339,0.884362955622,0.467020528291,0.484610019484,0.900514600896,-0.434306153131,0.477651772157,0.906529331622,1.0,0.703112462495,0.921278382337,0.619604855507
BBT,0.853761739276,0.803343803449,0.767977723018,0.769971475311,0.750313916345,0.792961093634,0.823925419749,0.783732380791,-0.259546321315,0.864970241419,0.842072394547,0.820426157137,0.429784319426,0.81190433423,0.14915772742,0.788011834525,0.689107654115,0.745741988669,0.803416970997,0.735459245344,0.402636220876,0.812115079662,0.935268234171,0.7414855377,0.739544003761,0.788081227668,0.726385757213,0.891462774802,0.79504070182,0.814171671295,0.836971153533,-0.369831392665,0.715565422226,0.849554149057,0.848668380668,0.7988127932,0.784165644223,0.802672160211,0.801395743321,0.576639301713,0.539578239304,0.857136262679,0.789645348007,0.223844235196,0.866262215539,0.740073258555,0.185219497594,0.78847743916,-0.265535315359,0.833473338367,0.803960149574,0.67817734576,0.842416901707,0.782180920727,0.796097794761,0.770297268867,0.797982260366,0.72809326508,0.558138881039,0.813276244153,0.109665931303,0.51973951185,0.808315302821,0.703112462495,1.0,0.808809254401,0.651440769868
BDX,0.968195105918,0.947569785205,0.891926706121,0.966702406725,0.970909403442,0.967578263233,0.94672921666,0.949319123047,-0.264437810794,0.968617956573,0.860463340685,0.928918064829,0.589699579341,0.981215382954,0.299108672214,0.917194075264,0.879641963892,0.871086061659,0.973232464747,0.873130257865,0.932040193504,0.897364205785,0.846745056161,0.96648927443,0.964344416761,0.974094165702,0.937793505522,0.865933868022,0.509099162723,0.965040519113,0.789191224715,-0.697041912318,0.927070583739,0.962750819471,0.879877558755,0.932847594547,0.929051982525,0.878552504499,0.977948393365,0.696306323257,0.639569709668,0.922064280041,0.968763597569,0.393705269463,0.884276431724,0.921350109662,0.208901883831,0.897434303441,-0.549272961355,0.910310937636,0.903808869938,0.870874454727,0.881147070682,0.931853524301,0.871621471651,0.953925247552,0.942104876074,0.647303998482,0.50711414783,0.970965326421,-0.302213636504,0.501722552694,0.993024023504,0.921278382337,0.808809254401,1.0,0.625146175742
BBBY,0.703306454714,0.748817617345,-0.36049181914,0.669427269802,0.506722022621,0.490010113295,0.493976498501,0.672834947116,-0.390405955194,0.612195131041,0.814677267936,0.662219267984,0.334730844315,0.694426496257,0.0768534289167,0.589303598168,0.746278185903,0.628837501066,0.68230294555,0.779141893572,-0.700344879774,0.791277471131,0.567834175192,0.521085935534,0.528773932999,0.653909025732,0.573168210202,0.52566407531,0.219672377615,0.650997897667,0.794501699724,-0.644742986372,0.658725029657,0.407645377514,0.691973616555,0.737110730783,0.813110560369,0.593016706697,0.703011133984,0.797961724562,0.405349621556,0.567508718787,0.64291991703,0.4287172235,0.604641931627,0.769415141456,-0.138578039585,0.66598696829,-0.571395184074,0.795296246884,0.358551008055,0.567862602243,0.612520763377,0.644878400844,0.876663868731,0.715398839522,0.751007488087,0.193606628508,0.365910017543,0.74549574137,-0.361007209334,0.0113494826766,0.628467680103,0.619604855507,0.651440769868,0.625146175742,1.0
